comment,sentiment,review_rating,author_total_reviews_count
"Excellent service from Bronwyn Philip Bronwyn Philip provided excellent service in helping me negotiate a better interest rate with my bank. I highly recommend her as a home loan consultant, as she is efficient and professional.",1,5,1
Great Service Thanks to Ragiema for assisting me with professionalism....Keep up the good....,1,5,1
"Excellent service Thank you Angelique Anderson for your excellent service, I sent through my documents for pre-qualification and my pre-qualification was was sent  within 48hours as promised.",1,5,1
"Excellent Service Delivery First time hearing about FLISP. I sent an email to inquire and the next day, I received a call from Amukelani Nondabula. She was very professional and efficient, very quick to respond. She explained everything to me in detail and walked me through the entire process, while being very patient with me still every time I asked a question. I really appreciated the warm reception from her.

Thanks Amu, great job indeed!!! :-)",1,5,1
"Thank you Karen & Caroline A huge thanks to both Karen Martin & Caroline Wolmarans for assisting us in getting our very first home loan, you never gave up and you took all the work out of my hands. Thank you again.... The Du Preez Family",1,5,2
Tina Ramos Thank you Tina for the excellent service and to make the process so easier for us.,1,5,1
"Patricia Palm Thank you Patricia Palm for being always available and ever patient, you have made the process so much easier for me.",1,5,1
Thank you Candice Absolute phenomenal and professional service received from Candice Bailey. She kept us updated regularly and went above and beyond to assist us with all out tedious queries as first time buyers.,1,5,2
Bond grant under 24 hours Another successful bond grant in record time from the amazing Susanne Adler at Ooba. Thank you.,1,5,3
"Home Loan Application A Very big thank you from myself and my wife to Nicole Abrahams from Ooba Home Loans. Amazing service, she has been so helpful with every step of the home loan application. It's very difficult being a first time home buyer with no experience, one has so many questions but Nicole was so patient and guided us through the process. Thank you for your assistance once again, and for making this journey easy :) .",1,5,1
NURJEHAN WILLIAMS - GREAT SERVICE Big thank you to Nurjehan Williams who went above and beyond.  Thank you Nurie,1,5,2
"Karen Wessels, amazing service Friendly and professional service from Karen Wessels. She made the whole process easy and efficient, keeping me informed every step of the way. Thank you.",1,5,1
"Thank you Expectational and professional service from Nurjehan William, such an amazing person , thank you for making this journey for us so easy.",1,5,1
Customer service excellence- Cheryl Zartz I am very pleased with the efficient & professional customer service excellence I received from Cheryl Zartz she really went over & beyond her duties to assist me to get the perfect bond. I really appreciate everything & because of her wonderful service I will recommend Ooba Homeloans to everyone I know. Thank you very much Cheryl & your colleagues for assisting me in getting the perfect bond & for going the extra mile for me your ever thankful client.,1,5,24
A happy client. Bianca Dancer was my bond consultant. She was really helpful and very patient with me being a first time buyer and having some questions. She kept me up to date with everything that she was doing. I would definitely recommend Ooba home loans and more especially Bianca.,1,5,1
"ooba homeloans experience  (Nurjehan) I was assist by Nurjehan Williams, who was efficient and provided clear guidance. I am happy with Ooba homeloans, they make the process of owning a home much easier.",1,5,3
Vriendelike behulpsame konsultant Dankie vir Qeef se vriendelike en vinnige terugvoering en hulp met die voltooi van vorms.  Sy het puik diens gelewer. Hoop ons kan haar weer eendag gebruik as 'n konsultant.,1,5,1
Best Consultant Candice Bailey has been the best consultant in this new journey I want to take for buying a home. She is very patient with me and answers every question she gets. Thank you so much for your assist and I pray that everything works out for me since I have you as a consultant.,1,5,1
"OOBA Homeloan Approval Excellent service, great patience, willingness to assist, and speedy responses. They are extremely knowledgeable and instructive. I highly recommend them.",1,5,1
Excellent Service Liana Joubert made the process incredibly easy. She was attentive and helpful each step of the way. Awesome service with attention to detail!,1,5,1
EXCELLENT SERVICE I would like to thank Kirsten Blakeley for her speedy and exception service and feedback - looking forward doing future business with you !!!!,1,5,1
Seemless bond approval Priya Bhailall updated us everyday. I don't think one day went passed that we didn't get an update and fresh in the morning. If Priya wasn't in then Natasha Breytenbach would step in. Thank you Ladies for the efforts and assistance in securing us a bond .,1,5,7
Excellent Service by Karen Karen has been a great help on this journey. Thank you,1,5,3
"Excellent service Nurjehan Williams - excellent service, made me feel at ease and answered all my questions.
Thank you",1,5,4
Patiently assistance Patricia Palm help me with pre-approval and gave advise and prompt response on my emails I sent for clarity.,1,5,1
"Ooba comes through yet again. I've had the best experience working with Sue Wilson & Ragiema Khan who came through for us securing 100% bond as well as negotiating the best rates and discounts where possible. All of this was done on a space of just 3 days as we had a 72 hour clause and they beat it. This is our 2nd time applying for a home loan using Oobas services & I would recommend Ooba and their expertise to anyone purchasing a home, whether it's your first time or not.",1,5,4
Homeloan approval for first time buyer Ooba homeloans helped me to secure the best homeloan and fighting for the the best interest rate with the banks. It was smooth and open communication throughout the process. They advised me to settle most of my accounts to make it easier to get approval. I am a first time buyer and they informed me of every step even after securing the homeloan. Thank you Anneri and Sue. You are the best.,1,5,1
